animal,date,time,latitude,longitude,LocationQuality
pb_06738,5/11/1988,21:24:03,69.204,-175.965,L2
pb_06964,1/15/1993,1:46:37,69.204,-167.137,L2
pb_06953,5/6/1992,2:25:52,69.205,-176.187,L3
pb_06718,4/6/1988,20:30:16,69.206,-166.404,L1
pb_06903,12/29/1991,1:05:57,69.207,-171.246,L1
pb_06756,4/1/1988,2:35:00,69.209,-169.128,L1
pb_06756,12/20/1989,21:41:26,69.209,-176.19,L2
pb_06802,5/10/1990,23:25:36,69.209,-173.539,L1
pb_06952,6/19/1992,20:47:31,69.209,-173.826,LA
pb_06756,12/14/1989,22:45:29,69.21,-177.026,L2
pb_06809,6/5/1990,1:27:20,69.211,-169.212,L3
pb_06766,11/30/1988,0:09:39,69.212,-176.275,L2
pb_06964,6/9/1992,22:29:32,69.212,-166.258,L1
pb_06804,6/10/1990,21:01:24,69.214,-173.696,LB
pb_20012,1/22/1994,20:30:40,69.215,-172.978,L1
pb_06718,4/2/1988,6:47:25,69.217,-165.515,L2
pb_06772,5/31/1989,23:58:53,69.217,-172.557,L2
pb_06945,5/25/1992,0:48:55,69.218,-173.851,L2
pb_06996,7/10/1994,19:30:14,69.218,-174.777,L3
pb_06799,6/26/1991,3:12:27,69.219,-177.959,L1
pb_06950,6/27/1992,0:50:34,69.22,-171.591,L1
pb_20001,5/5/1994,22:30:47,69.22,-170.935,L0
pb_06756,4/5/1988,1:51:14,69.221,-168.874,L1
pb_20021,12/1/1993,21:34:45,69.222,-170.646,L1
pb_06569,5/13/1987,21:29:17,69.223,-164.852,L2
pb_06754,5/27/1989,22:09:33,69.223,-169.926,L1
pb_06896,5/13/1991,20:39:52,69.226,-172.26,L2
pb_06756,4/1/1988,20:53:32,69.227,-169.024,L1
pb_06772,5/31/1989,6:59:06,69.227,-172.63,L3
pb_06770,11/25/1989,22:43:20,69.228,-169.73,L2
pb_06718,4/21/1987,1:10:10,69.229,-166.615,L2
pb_06782,5/8/1990,21:57:33,69.23,-166.395,L3
pb_06996,7/9/1994,17:24:06,69.23,-175.824,L1
pb_06898,10/26/1991,20:35:59,69.231,-177.833,L0
pb_06867,6/18/1990,22:54:26,69.233,-174.599,L1
pb_06962,3/19/1993,0:47:06,69.233,-171.116,L1
pb_06718,4/3/1988,21:47:12,69.234,-165.943,L3
pb_06756,3/31/1988,5:51:57,69.234,-169.046,L2
pb_06956,5/13/1992,23:07:38,69.235,-176.571,L2
pb_20023,1/11/1994,21:04:05,69.235,-174.729,L2
pb_06903,3/21/1992,21:57:09,69.236,-171.731,L1
pb_06879,6/7/1990,2:46:26,69.238,-174.395,LB
pb_20023,1/8/1994,21:14:40,69.238,-172.89,L1
pb_20023,1/14/1994,23:49:10,69.238,-175.301,L1
pb_06732,6/25/1989,21:26:49,69.239,-173.633,L1
pb_06981,11/30/1992,21:27:18,69.239,-178.653,LZ
pb_06876,12/6/1990,2:53:43,69.24,179.442,L2
pb_06946,5/9/1992,20:38:04,69.24,-175.076,L1
pb_06862,6/13/1990,22:08:25,69.243,-172.57,L2
pb_06958,6/23/1993,2:14:02,69.243,-174.814,L1
pb_06756,3/30/1988,6:14:23,69.244,-169.102,L1
pb_06760,12/1/1989,23:45:15,69.244,-173.979,L1
pb_06724,4/27/1987,0:17:21,69.246,-165.687,L2
pb_06998,5/26/1993,0:37:12,69.247,-174.493,L2
pb_06809,5/26/1990,22:17:11,69.248,-167.45,L3
pb_06870,4/1/1991,1:25:28,69.248,-175.988,L1
pb_06879,4/17/1991,20:37:59,69.248,179.153,L1
pb_20011,10/24/1993,20:25:53,69.248,-179.98,L2
pb_06864,12/7/1992,2:59:06,69.25,-176.267,L1
pb_06718,6/23/1988,22:26:01,69.251,-170.751,L1
pb_06865,7/14/1990,23:40:41,69.251,179.861,L1
pb_06732,2/19/1989,21:15:04,69.253,-173.797,L1
pb_06875,7/17/1990,22:40:43,69.253,-174.924,L2
pb_06960,6/7/1992,2:49:08,69.253,-167.512,L2
pb_06962,3/3/1993,21:10:18,69.253,-168.627,L1
pb_06756,5/22/1990,23:48:28,69.254,-176.569,L1
pb_06899,6/2/1992,23:22:09,69.254,-177.392,LZ
pb_06725,1/5/1988,7:04:21,69.255,-169.223,L2
pb_06935,4/20/1994,2:32:40,69.255,-179.231,LB
pb_06899,3/31/1992,21:40:57,69.256,-175.165,L1
pb_06964,6/7/1992,2:41:25,69.256,-166.684,L2
pb_06756,3/29/1988,3:17:19,69.257,-168.998,L3
pb_06760,1/1/1989,20:52:13,69.26,-165.077,L1
pb_06951,6/18/1992,0:41:28,69.261,-170.997,LZ
pb_06953,11/17/1993,23:13:41,69.261,-174.966,L2
pb_20034,6/7/1995,13:18:10,69.262,-173.123,L3
pb_06875,8/19/1991,20:23:01,69.263,179.817,L1
pb_06901,6/16/1991,22:34:13,69.263,-171.538,LB
pb_06791,12/22/1990,22:03:41,69.264,-167.441,L2
pb_06864,11/24/1992,20:59:36,69.264,-177.297,L1
pb_06898,11/28/1991,20:43:05,69.264,179.761,L2
pb_06747,7/5/1988,3:48:17,69.266,-170.743,L1
pb_06760,5/12/1988,0:11:07,69.266,-170.019,L1
pb_06710,5/10/1987,1:07:42,69.267,-164.811,L2
pb_06738,4/29/1988,22:24:05,69.267,-176.596,L2
pb_20034,12/13/1995,14:29:11,69.267,-166.475,L1
pb_06951,1/10/1993,22:47:22,69.268,-166.549,LB
pb_20012,3/15/1994,1:09:03,69.269,-166.254,LZ
pb_20023,6/7/1994,21:14:14,69.27,-178.119,L1
pb_06560,5/22/1986,14:31:12,69.272,-170.383,L3
pb_06569,5/26/1987,1:38:16,69.272,-164.914,L2
pb_06725,5/16/1987,22:13:04,69.272,-171.24,L3
pb_06958,6/10/1992,2:08:23,69.272,-175.213,L2
pb_06595,11/23/1987,21:22:59,69.273,-172.784,L1
pb_06879,5/28/1990,21:39:56,69.273,-171.392,LZ
pb_06898,12/1/1991,22:01:28,69.273,-179.636,L1
pb_06903,5/15/1992,2:14:52,69.273,-172.656,L0
pb_20026,5/15/1995,18:49:45,69.273,-173.292,L3
pb_06936,6/24/1992,23:07:46,69.274,-168.871,L3
pb_06895,11/13/1991,22:37:42,69.276,-178.782,L1
pb_06996,1/12/1994,1:08:20,69.277,-177.885,L1
pb_06791,12/1/1991,23:40:18,69.279,179.629,L2
pb_06875,6/29/1991,23:22:27,69.279,-179.95,L1
pb_06879,2/5/1991,1:40:49,69.279,178.763,LZ
pb_06886,6/6/1991,0:59:23,69.279,-170.742,L2
pb_06879,3/31/1991,1:38:26,69.28,178.66,LA
pb_06896,12/25/1991,1:52:34,69.28,-170.818,L1
pb_06562,6/16/1986,0:10:00,69.282,-176.77,L1
pb_06562,12/3/1986,19:45:51,69.282,-177.221,L2
pb_06756,6/27/1988,22:25:59,69.282,-166.597,L1
pb_20023,7/25/1994,23:06:16,69.282,-175.62,L1
pb_06936,10/26/1992,3:00:32,69.283,-177.738,L3
pb_06862,6/10/1990,21:00:17,69.284,-172.864,L2
pb_06903,5/21/1992,2:14:29,69.284,-171.354,LA
pb_06716,4/27/1987,3:35:38,69.286,-168.377,L2
pb_06772,5/3/1989,7:21:19,69.286,-169.191,L3
pb_06879,3/19/1991,0:02:38,69.286,178.626,LZ
pb_06981,11/27/1992,23:44:30,69.286,-179.283,L1
pb_06879,6/16/1990,0:41:00,69.287,-174.276,L1
pb_06964,11/28/1992,2:45:39,69.287,-171.023,L1
pb_06879,1/27/1991,1:42:19,69.288,178.615,L1
pb_20000,12/6/1993,21:27:07,69.288,-175.443,LB
pb_06879,2/23/1991,1:44:30,69.29,178.65,L1
pb_06996,7/19/1994,15:58:47,69.29,-174.028,L3
pb_06806,5/17/1990,22:22:35,69.291,-174.355,L2
pb_20001,7/4/1994,20:43:03,69.291,-176.533,L2
pb_06732,5/30/1989,1:29:39,69.293,-169.786,LB
pb_06879,2/26/1991,1:07:29,69.293,178.63,LZ
pb_06879,3/21/1991,21:12:19,69.293,178.596,L1
pb_06899,4/7/1992,2:45:56,69.293,-174.513,L1
pb_06766,4/21/1988,21:08:48,69.294,-169.029,L2
pb_06879,3/24/1991,21:42:59,69.294,178.614,L1
pb_06754,5/21/1989,21:47:43,69.295,-168.857,L1
pb_06962,5/23/1993,23:14:45,69.295,-171.317,L0
pb_20023,1/21/1994,1:55:17,69.297,-176.317,L1
pb_06956,5/23/1993,23:42:17,69.298,-172.117,L1
pb_06562,11/30/1986,19:05:44,69.299,-175.524,L1
pb_06760,5/9/1988,0:46:32,69.301,-170.13,LZ
pb_20017,8/16/1993,1:13:10,69.302,-179.134,L1
pb_06725,10/16/1987,19:53:22,69.303,-178.389,L1
pb_06883,1/1/1991,23:36:38,69.303,179.222,L1
pb_06743,9/1/1988,23:48:43,69.305,-179.464,L1
pb_20023,8/14/1993,21:22:46,69.306,-178.561,LZ
pb_06879,1/29/1991,22:32:22,69.307,178.623,LB
pb_06899,11/23/1991,20:51:00,69.307,-177.822,LZ
pb_06576,5/31/1986,18:34:27,69.309,-172.273,L1
pb_06766,1/10/1989,3:52:52,69.309,-169.498,L1
pb_06766,4/30/1989,22:05:40,69.309,-165.123,LB
pb_06593,9/2/1987,20:58:08,69.31,-177.828,L1
pb_06732,7/16/1988,2:05:47,69.31,-174.426,L1
pb_06875,5/22/1991,0:07:34,69.31,-177.403,LZ
pb_06898,10/30/1991,2:45:52,69.31,-179.347,L2
pb_06562,4/26/1986,2:18:29,69.311,-177.568,L1
pb_06757,3/29/1988,3:10:04,69.311,-168.261,L2
pb_06718,6/13/1987,1:46:05,69.312,-169.361,L2
pb_06750,6/8/1989,22:44:40,69.312,-166.406,L1
pb_06806,11/7/1990,22:03:16,69.312,-176.953,L2
pb_06865,7/3/1990,0:52:04,69.312,179.898,L1
pb_06879,4/11/1991,23:04:14,69.312,179.232,L1
pb_20026,12/14/1995,18:15:37,69.312,-175.399,L0
pb_06911,8/18/1991,23:54:32,69.313,-177.227,L1
pb_06958,1/15/1993,1:45:46,69.314,-166.216,L2
pb_06806,5/21/1990,2:11:58,69.316,-174.446,L1
pb_06775,5/30/1989,0:43:49,69.317,-167.593,L2
pb_06903,3/25/1992,2:23:03,69.317,-171.847,LA
pb_06760,4/21/1990,23:20:53,69.319,-175.738,L1
pb_06958,6/12/1992,21:27:12,69.319,-175.333,L2
pb_06809,6/8/1990,0:54:26,69.32,-170.109,L2
pb_06724,4/24/1987,2:59:40,69.321,-166.057,L3
pb_06974,6/27/1992,20:56:18,69.322,-168.117,L1
pb_06710,5/12/1987,23:28:18,69.323,-165.066,L1
pb_06775,12/11/1989,1:23:51,69.323,-168.165,L2
pb_06772,5/2/1989,13:26:04,69.324,-169.23,L2
pb_06874,4/29/1991,2:51:23,69.324,-177.832,L1
pb_06981,10/23/1992,0:13:28,69.325,-179.335,LB
pb_06732,4/26/1988,1:27:12,69.326,-168.748,L1
pb_06441,5/27/1986,3:06:20,69.327,-169.25,L1
pb_06864,12/15/1990,2:47:11,69.327,-178.803,L1
pb_06962,3/1/1993,2:44:27,69.327,-168.172,L1
pb_06804,6/26/1990,2:42:49,69.328,-173.958,L1
pb_06756,12/12/1989,1:01:37,69.329,-176.647,L3
pb_06883,12/29/1990,22:30:21,69.329,179.484,LA
pb_06791,11/21/1989,22:35:10,69.33,-172.08,L1
pb_06804,6/13/1990,22:09:05,69.33,-174.252,L1
pb_06874,11/29/1990,20:57:14,69.33,-174.892,L1
pb_06879,4/14/1991,23:34:57,69.33,179.219,LA
pb_06962,3/13/1993,2:01:55,69.33,-171.717,L2
pb_06878,5/20/1990,2:35:51,69.332,-171.988,L2
pb_06883,1/4/1991,23:03:37,69.332,179.488,L2
pb_06998,5/19/1993,21:47:33,69.332,-174.962,L2
pb_06955,10/8/1992,23:42:14,69.334,-176.131,LB
pb_06724,4/29/1987,18:36:29,69.335,-164.606,L1
pb_06880,9/21/1990,22:21:10,69.335,164.809,L2
pb_20026,12/8/1995,17:03:08,69.335,-176.191,L2
pb_06960,12/3/1992,23:01:29,69.336,-168.867,L3
pb_06875,5/15/1991,20:17:41,69.337,179.587,L1
pb_06945,5/28/1992,3:02:27,69.337,-173.883,L1
pb_06441,4/20/1989,20:51:42,69.338,-167.364,L2
pb_06756,6/6/1990,21:42:59,69.338,-176.625,L1
pb_06874,12/2/1990,21:29:30,69.338,-175.184,L1
pb_06962,3/7/1993,2:29:12,69.338,-169.161,L1
pb_06897,12/12/1991,23:10:51,69.339,-178.565,L1
pb_06963,3/28/1993,2:18:15,69.339,-175.312,L1
pb_06760,12/29/1988,21:57:44,69.34,-164.693,L1
pb_06962,3/9/1993,23:15:46,69.34,-170.264,L1
pb_20000,11/15/1993,22:37:55,69.34,-177.565,L2
pb_20002,1/6/1994,23:39:46,69.34,-171.448,L0
pb_06718,4/22/1987,17:24:17,69.341,-167.092,L1
pb_06594,5/31/1987,2:26:00,69.342,-169.536,L2
pb_06775,12/22/1989,23:01:02,69.342,-167.741,L2
pb_20023,1/24/1994,2:58:06,69.343,-177.163,L2
pb_06725,5/20/1987,2:42:42,69.344,-171.928,L2
pb_06981,12/19/1992,0:32:16,69.345,179.786,L1
pb_06974,5/28/1992,21:45:08,69.346,-172.623,L2
pb_20023,6/26/1994,3:25:21,69.347,-175.388,L1
pb_06864,11/22/1992,2:36:00,69.348,-177.887,LB
pb_06879,5/26/1990,1:34:48,69.348,-169.213,L1
pb_06963,4/2/1993,23:25:59,69.348,-175.382,L0
pb_20012,4/5/1994,1:53:29,69.348,-166.615,LZ
pb_20022,6/15/1993,23:32:38,69.348,-177.975,L1
pb_20023,8/12/1994,21:49:51,69.35,-176.647,LA
pb_06875,11/6/1990,1:47:48,69.351,-179.088,L3
pb_06874,5/1/1991,23:36:48,69.352,-177.447,L1
pb_06718,7/17/1988,23:50:34,69.353,-173.066,L1
pb_06756,5/31/1990,22:48:10,69.355,-175.932,L2
pb_06710,5/16/1987,1:42:56,69.357,-165.517,L1
pb_06738,5/24/1989,23:17:34,69.357,-177.367,L3
pb_06756,12/9/1989,1:30:16,69.357,-176.227,L3
pb_06756,4/14/1988,1:54:43,69.358,-169.578,L1
pb_06760,7/11/1988,1:03:25,69.358,-170.604,L1
pb_06760,5/8/1989,22:22:54,69.359,-166.837,LZ
pb_06879,4/3/1991,0:54:12,69.359,178.461,L1
pb_20011,5/22/1993,1:14:34,69.36,-174.144,L2
pb_06940,12/21/1992,22:15:00,69.361,-172.549,L1
pb_06962,5/18/1993,3:23:10,69.361,-169.771,L1
pb_06791,5/11/1990,23:02:36,69.362,-166.046,L1
pb_20026,5/12/1996,17:22:49,69.362,-179.405,LA
pb_06903,5/18/1992,1:41:05,69.364,-172.088,L2
pb_06754,5/24/1989,21:37:53,69.365,-168.759,L2
pb_20001,7/7/1994,23:07:41,69.365,-175.584,LA
pb_06562,5/16/1986,22:55:50,69.367,-172.216,L1
pb_06792,12/4/1990,1:41:02,69.368,-175.881,L1
pb_06981,11/10/1992,2:28:45,69.368,-179.951,LA
pb_20023,8/9/1994,21:16:05,69.368,-176.641,L1
pb_06569,5/10/1987,21:37:09,69.369,-164.812,L2
pb_06710,6/23/1987,18:18:17,69.37,-173.563,L1
pb_06864,6/22/1992,0:54:58,69.37,-175.767,L1
pb_06879,1/18/1991,0:01:00,69.37,178.301,LZ
pb_06569,6/13/1987,1:46:21,69.371,-168.645,L2
pb_06718,5/20/1987,4:25:07,69.371,-168.466,L2
pb_06870,11/8/1990,1:21:17,69.371,-176.538,L1
pb_06880,9/24/1990,21:47:51,69.371,165.38,L2
pb_06952,5/2/1992,23:39:20,69.371,-178.928,L1
pb_20034,6/13/1995,12:13:54,69.371,-172.01,L1
pb_06951,1/17/1993,3:13:51,69.373,-164.583,LA
pb_06716,4/17/1987,22:24:26,69.374,-166.472,L2
pb_20012,1/8/1994,2:54:14,69.374,-171.095,L2
pb_06749,5/15/1989,23:15:25,69.375,-172.475,L1
pb_06956,5/10/1992,23:07:26,69.375,-176.595,L2
pb_20023,6/5/1994,2:37:29,69.375,-177.985,L2
pb_06963,3/30/1993,21:22:41,69.377,-175.269,L1
pb_20001,5/12/1994,2:41:39,69.377,-171.384,LZ
pb_06942,5/23/1992,2:21:54,69.379,-169.327,L2
pb_06951,7/5/1993,23:15:29,69.379,-176.134,L1
pb_06718,5/10/1987,21:37:44,69.38,-168.254,L1
pb_06757,3/30/1988,18:16:39,69.38,-168.246,L2
pb_06953,6/19/1992,20:47:51,69.38,-172.203,L1
pb_06903,3/28/1992,2:57:54,69.381,-172.166,LB
pb_06716,5/5/1987,19:22:11,69.382,-167.75,L1
pb_06876,12/3/1990,1:51:33,69.383,179.039,L1
pb_06981,12/21/1992,23:55:53,69.383,179.956,L0
pb_06716,4/30/1987,1:16:49,69.385,-166.811,L2
pb_06809,2/21/1991,3:18:49,69.385,-179.873,L2
pb_06879,1/23/1991,22:54:12,69.385,178.261,LB
pb_20023,6/29/1994,0:43:18,69.385,-176.642,L3
pb_06716,4/23/1987,17:59:23,69.387,-168.306,L1
pb_06894,6/1/1991,1:35:40,69.387,-177.423,L2
pb_06951,4/22/1992,1:51:33,69.387,-170.787,L3
pb_20001,6/1/1994,22:25:54,69.387,-174.884,LA
pb_06732,9/29/1988,3:08:59,69.388,-178.016,L2
pb_06757,3/30/1988,4:34:00,69.389,-168.117,L2
pb_06710,6/26/1987,21:35:53,69.39,-173.592,L2
pb_06744,2/17/1989,20:52:52,69.39,-169.772,L1
pb_06754,5/18/1989,23:49:03,69.394,-168.039,L2
pb_06883,12/27/1990,3:10:24,69.394,178.999,L1
pb_06956,5/8/1992,2:01:47,69.394,-177.222,L2
pb_06964,6/7/1993,21:36:30,69.394,-171.115,L1
pb_06569,7/18/1986,3:50:40,69.395,-176.286,L1
pb_06747,5/21/1988,1:54:03,69.4,-169.664,L2
pb_06749,5/24/1989,21:19:28,69.4,-173.602,L2
pb_06895,5/23/1991,22:05:15,69.4,-166.873,L1
pb_06749,5/19/1989,3:05:38,69.401,-173.046,L2
pb_06760,1/31/1989,21:33:40,69.401,-166.543,L2
pb_06900,6/17/1991,1:42:35,69.401,-172.939,L1
pb_06883,4/17/1990,20:38:30,69.402,-172.523,L1
pb_06962,7/1/1993,21:59:08,69.402,-177.088,LB
pb_06964,6/14/1993,3:21:17,69.402,-171.521,L1
pb_06864,6/11/1990,22:31:15,69.403,-175.747,LB
pb_06718,5/25/1987,18:57:21,69.405,-169.986,L1
pb_06880,9/19/1990,0:34:30,69.405,164.518,L2
pb_06981,1/30/1993,0:20:18,69.405,-179.376,L1
pb_06864,5/21/1993,3:08:12,69.406,-176.654,L1
pb_06901,5/26/1991,20:34:11,69.406,-171.467,LB
pb_06772,5/1/1989,6:24:38,69.407,-169.107,L2
pb_06595,4/10/1987,20:19:11,69.408,-165.725,L1
pb_06760,7/8/1988,0:01:47,69.408,-170.593,L2
pb_06562,6/19/1986,2:23:05,69.409,-176.967,L3
pb_06899,6/14/1992,23:27:23,69.409,-175.891,L1
pb_06958,6/15/1992,20:21:54,69.409,-174.769,L1
pb_06864,5/24/1993,0:52:48,69.41,-176.684,LZ
pb_06879,6/4/1990,1:36:28,69.411,-174.219,L2
pb_06874,5/28/1991,22:49:27,69.412,-173.526,L1
pb_06766,5/31/1988,3:46:50,69.415,-167.343,L3
pb_06940,12/25/1992,3:08:40,69.416,-172.58,LZ
pb_20023,7/28/1994,23:54:00,69.417,-175.376,L1
pb_06579,4/19/1986,23:35:56,69.418,-170.073,L1
pb_06744,9/28/1988,0:07:39,69.419,-176.173,L1
pb_06738,7/11/1988,2:46:10,69.42,-175.952,L2
pb_06870,6/19/1990,22:44:07,69.42,179.477,L2
pb_06569,4/16/1987,21:15:49,69.422,-172.676,L1
pb_06964,5/2/1993,22:48:38,69.422,-171.307,L2
pb_06940,12/18/1992,21:11:39,69.424,-173.391,L2
pb_06958,5/8/1992,0:21:00,69.424,-178.047,L2
pb_06791,12/16/1990,22:43:41,69.425,-171.406,L1
pb_06760,1/5/1989,0:52:47,69.428,-164.571,L1
pb_06875,8/23/1991,2:25:11,69.428,179.976,LA
pb_06791,5/23/1990,23:25:35,69.43,-164.665,L1
pb_06864,12/11/1990,21:19:58,69.43,-178.832,L1
pb_06595,11/21/1987,0:00:42,69.431,-173.329,L1
pb_06804,11/26/1990,13:33:22,69.431,-171.635,L2
pb_06875,6/20/1991,21:46:20,69.431,-176.59,LB
pb_06896,6/24/1991,22:38:13,69.431,-168.668,LZ
pb_06562,4/23/1986,2:27:54,69.432,-177.951,L1
pb_06775,12/17/1989,1:46:37,69.433,-171.655,L2
pb_20022,6/18/1993,22:40:59,69.433,-177.627,L1
pb_06718,6/7/1987,0:27:51,69.434,-168.801,L2
pb_06756,12/6/1989,3:13:50,69.434,-176.672,L1
pb_06864,6/3/1990,1:47:26,69.434,-178.123,L1
pb_06886,6/9/1991,1:45:23,69.434,-172.463,L2
pb_06963,4/17/1993,23:10:19,69.434,-175.283,L0
pb_06725,5/14/1987,4:06:56,69.436,-170.878,L2
pb_06756,6/24/1988,22:56:20,69.436,-166.972,L1
pb_06981,1/27/1993,1:00:52,69.436,-179.491,L1
pb_06799,7/7/1991,21:51:24,69.437,-177.615,L1
pb_06940,12/7/1992,1:15:46,69.437,-171.881,L1
pb_06756,7/6/1988,21:00:23,69.439,-165.388,L1
pb_06876,11/29/1990,21:21:24,69.439,178.642,L0
pb_06724,5/5/1987,22:31:43,69.44,-164.999,L1
pb_06981,2/1/1993,20:34:00,69.44,-179.732,L1
pb_06725,4/23/1987,2:31:49,69.441,-165.916,L2
pb_06898,11/17/1991,2:36:11,69.441,178.545,LZ
pb_06738,5/2/1988,21:17:57,69.442,-177.122,L1
pb_06799,5/26/1991,21:30:12,69.442,-173.348,L0
pb_06895,10/24/1991,0:33:01,69.442,-178.252,L2
pb_06953,7/17/1993,23:44:42,69.444,-176.135,L1
pb_06974,5/25/1992,22:49:01,69.444,-173.238,L3
pb_06441,11/27/1988,17:50:38,69.445,-167.546,L1
pb_06864,5/25/1990,0:42:35,69.445,-178.246,L1
pb_06872,5/17/1990,22:23:47,69.446,-167.144,L2
pb_06981,1/24/1993,1:38:13,69.446,-178.712,LZ
pb_20001,5/29/1994,23:53:14,69.447,-174.486,LB
pb_20022,6/22/1993,1:43:41,69.447,-177.36,L1
pb_06716,4/21/1987,2:55:11,69.448,-167.089,L2
pb_06760,4/19/1990,1:37:57,69.448,-175.884,L1
pb_06894,6/25/1991,2:00:17,69.448,-174.85,L1
pb_06710,6/3/1987,1:50:35,69.449,-167.1,L3
pb_06754,6/8/1989,21:01:41,69.45,-169.334,L1
pb_06940,1/23/1993,21:31:10,69.45,-168.599,L1
pb_06736,4/4/1988,20:54:14,69.451,-175.204,L1
pb_06899,7/5/1991,23:53:05,69.451,-179.131,L0
pb_06900,8/11/1991,22:16:00,69.451,-177.384,LZ
pb_06756,7/1/1988,2:54:07,69.452,-166.396,L1
pb_06871,11/11/1990,2:30:39,69.454,179.149,L2
pb_06576,12/4/1986,2:28:12,69.455,-176.493,L1
pb_06864,1/29/1991,1:19:43,69.455,-179.036,L2
pb_06903,5/23/1992,22:49:07,69.455,-171.54,LB
pb_06958,5/6/1993,2:48:25,69.458,-172.509,L1
pb_06760,11/20/1989,0:58:14,69.459,-171.337,LB
pb_06809,2/18/1991,2:49:37,69.461,179.563,L2
pb_06935,5/27/1993,23:53:50,69.464,-171.804,L1
pb_06562,5/1/1986,21:34:14,69.465,-179.177,L2
pb_06936,6/27/1992,22:31:48,69.465,-169.654,L2
pb_06981,12/24/1992,20:34:44,69.465,179.843,L1
pb_06732,4/20/1988,0:48:36,69.467,-170.871,L1
pb_06791,5/21/1990,2:27:25,69.467,-164.617,LZ
pb_06899,4/9/1992,22:24:39,69.467,-175.032,L2
pb_06950,4/21/1992,23:10:08,69.467,-172.614,L3
pb_06738,5/21/1989,22:41:59,69.471,-177.783,L1
pb_06804,11/22/1990,21:58:07,69.471,-169.536,L2
pb_06864,11/11/1990,22:49:36,69.472,-176.684,L1
pb_06760,11/22/1989,21:36:36,69.473,-172.332,L1
pb_06942,6/21/1992,21:36:20,69.474,-167.144,LB
pb_06962,12/18/1992,22:39:28,69.474,-169.789,L1
pb_20023,8/2/1993,23:52:22,69.474,179.791,L1
pb_06956,5/5/1992,2:36:58,69.475,-178.22,L2
pb_20017,10/19/1993,16:21:47,69.475,177.219,LZ
pb_20022,6/13/1993,0:09:02,69.476,-178.064,L2
pb_06770,11/24/1989,21:27:30,69.478,-170.336,L2
pb_06791,5/17/1990,20:40:46,69.479,-164.544,L2
pb_06960,6/24/1992,21:28:08,69.479,-166.779,L2
pb_06903,2/8/1992,21:52:00,69.48,-166.775,L0
pb_06942,6/24/1992,22:09:09,69.48,-167.618,L1
pb_06875,7/20/1990,23:49:44,69.481,-175.399,L1
pb_06935,11/15/1993,0:28:55,69.481,-178.796,LB
pb_06864,6/16/1992,0:57:14,69.484,179.982,L1
pb_06865,6/26/1990,21:29:37,69.484,178.875,L1
pb_06738,5/18/1989,20:30:29,69.485,-177.075,LZ
pb_06935,4/23/1994,3:06:24,69.485,-179.413,L1
pb_06738,5/9/1988,2:25:43,69.486,-177.232,L2
pb_06744,2/24/1989,0:54:38,69.486,-168.126,L1
pb_06875,5/19/1991,2:24:37,69.486,-179.185,L1
pb_06880,9/30/1990,22:13:13,69.486,166.307,L1
pb_06900,6/19/1991,22:54:00,69.486,-172.631,L0
pb_06964,5/24/1993,1:21:19,69.486,-169.953,L1
pb_06985,8/26/1994,3:06:52,69.486,179.352,L2
pb_06560,6/1/1986,23:13:56,69.489,-171.241,L3
pb_06718,6/9/1987,21:16:27,69.49,-169.647,L3
pb_06749,5/13/1989,1:04:45,69.49,-172.714,L2
pb_06962,6/20/1993,3:16:15,69.491,-173.159,LB
pb_06562,11/28/1986,1:58:30,69.493,-175.584,L3
pb_06756,7/10/1988,2:34:02,69.493,-165.009,L1
pb_06792,6/6/1990,21:43:31,69.494,-173.246,L2
pb_06951,6/23/1992,22:31:20,69.494,-169.563,L1
pb_06743,8/17/1988,23:11:49,69.495,-176.889,L1
pb_06743,9/4/1988,22:33:13,69.495,-179.385,LB
pb_06974,5/20/1992,2:33:23,69.495,-175.439,L2
pb_06996,7/8/1994,16:32:11,69.496,-175.863,LA
pb_06864,5/28/1992,20:09:05,69.498,179.987,L1
pb_06998,11/28/1993,1:11:34,69.498,-174.952,L2
pb_06757,3/31/1988,21:15:00,69.499,-168.875,L2
pb_06945,11/20/1993,23:47:59,69.499,-177.101,L1
pb_06898,11/2/1991,2:09:38,69.5,178.777,L1
pb_06956,11/18/1992,23:50:27,69.5,-178.639,L2
pb_06974,5/22/1992,23:50:53,69.5,-174.374,L2
pb_06718,6/8/1988,21:14:02,69.502,-168.589,L1
pb_06791,5/15/1990,1:55:04,69.502,-165.971,L2
pb_06951,6/20/1992,20:37:22,69.505,-170.122,L1
pb_06756,7/3/1988,22:57:15,69.506,-166.151,L1
pb_06441,4/5/1989,19:42:57,69.507,-165.776,L2
pb_06718,6/15/1988,2:24:58,69.508,-168.059,L1
pb_06875,7/24/1990,1:10:40,69.508,-175.622,L2
pb_06964,5/29/1993,23:39:36,69.508,-171.507,L1
pb_06996,1/20/1994,21:56:57,69.508,179.176,L1
pb_20012,1/11/1994,1:29:06,69.508,-173.451,L1
pb_06864,12/8/1990,23:01:45,69.509,-179.678,L2
pb_20001,4/18/1994,1:36:01,69.509,-168.341,L1
pb_06900,6/11/1991,2:22:14,69.51,-172.235,L1
pb_20022,7/5/1994,1:42:15,69.51,-176.371,LB
pb_06718,6/18/1988,0:09:24,69.512,-169.163,LZ
pb_06875,5/7/1991,1:22:26,69.513,-179.304,L1
pb_06946,5/14/1993,2:50:28,69.513,-176.001,L1
